1046,-229.16,-0.00064
2093,-362.96,-0.00051
3180,-243.66,-0.00107
4253,-142.91,-0.00012
5357,-303.54,-0.00055
6434,-243.24,-0.00059
7520,-260.56,-0.00032
8636,-211.93,-0.00018
9793,-219.56,-0.00083
10961,-219.12,3e-05
12089,-179.93,-0.00026
13136,-172.44,-0.00036
14172,-133.03,-0.00015
15256,-140.24,-0.0004
16336,-146.98,-0.00021
17392,-109.16,0.00011
18497,-145.19,-0.00028
19600,-152.25,-0.00085
20687,-117.9,-0.0004
21718,-122.89,-1e-05
22857,-157.82,-0.00035
23979,-101.69,-1e-05
25005,-127.84,-5e-05
26043,-172.35,-0.0004
27136,-143.37,-0.00017
28205,-144.28,-0.00069
29253,-173.68,-0.00053
30328,-107.12,-0.00018
31400,-163.54,-0.001
32459,-204.15,-0.00022
33545,-184.23,-0.00113
34631,-157.91,-0.002
35705,-103.42,0.00024
36754,-112.28,-4e-05
37813,-106.91,-1e-04
38908,-135.8,-4e-05
40048,-116.89,-0.00016
41087,-121.22,-0.00035
42204,-146.64,-1e-04
43259,-103.31,-0.00018
44314,-114.2,-0.00017
45369,-114.16,-0.00023
46394,-106.63,-0.00038
47443,-114.39,-0.00042
48510,-111.21,-1e-04
49540,-108.76,-0.00069
50572,-122.0,0.00026
51601,-150.11,-0.0007
52645,-101.04,-0.00044
53724,-119.41,0.00029
54762,-112.13,-0.00022
55866,-116.56,-0.00041
56973,-108.26,-7e-05
58378,-82.61,2e-05
59418,-105.67,-0.00054
61240,-108.26,-0.00035
62297,-112.49,-0.0003
63332,-104.07,-0.00051
64405,-108.57,-0.00011
65455,-119.63,-0.00045
66494,-88.86,-0.00051
67649,-111.61,-0.00105
68675,-97.01,-0.00012
69787,-111.04,-0.00102
70929,-96.9,0.0
72037,-82.16,-0.00056
73062,-78.79,3e-05
74410,-56.05,-9e-05
75480,-109.47,-0.00045
76586,-97.68,-0.00053
77650,-93.17,-0.00032
78724,-83.9,-0.00025
79835,-80.91,-0.00038
80873,-72.11,-0.00048
81910,-102.54,-0.00058
83027,-81.16,-0.00033
84089,-68.6,-0.00021
85196,-78.22,-0.00068
86262,-53.18,-0.00064
87334,-66.59,-0.00138
88420,-84.52,-0.00121
89515,-101.62,0.00026
90543,-42.86,-0.00024
91646,-113.56,-0.00034
92734,-144.34,-0.00022
93801,-127.87,-0.00066
94863,-71.39,-0.00051
95995,-73.8,2e-05
97194,-73.75,-0.00041
98350,-58.57,-0.0007
99767,-53.39,0.0
100913,-40.99,-0.00058
102035,-73.2,-0.00083
103070,-26.33,-0.00133
104211,-68.09,-3e-05
105284,-115.35,-0.00021
106413,-79.22,-0.00223
107490,-45.96,-0.00073
108546,-110.26,1e-05
109617,-52.86,-0.0002
110795,-104.65,0.0
111976,-46.39,-0.00051
113121,-24.05,-0.00016
114399,-70.0,-6e-05
115514,-30.96,-0.00011
116566,-36.39,-0.00023
117599,-28.13,-0.0002
118850,-7.72,-0.00031
119906,-55.79,-0.00018
120982,-24.08,-0.00047
