1039,-271.35,-0.02404
2107,-269.18,-0.01262
3138,-244.32,-0.04667
4252,-165.3,-0.00101
5287,-284.3,-0.00325
6348,-147.16,-0.04621
7400,-228.92,-0.00317
8522,-260.22,0.0186
9642,-195.49,0.01189
10692,-128.92,0.00801
11775,-227.47,-0.04595
12903,-204.8,-0.0025
13955,-212.0,0.01118
15065,-214.51,0.01386
16136,-180.3,-0.00291
17266,-247.09,-0.00226
18332,-228.52,0.04927
19427,-204.01,-0.00533
20487,-227.93,-0.05618
21517,-152.73,0.03057
22594,-295.4,-0.04079
23620,-148.31,-0.08622
24699,-181.07,-0.01996
25773,-220.98,0.00571
26834,-224.95,0.01802
27992,-189.65,0.01979
29040,-175.07,-0.08597
30078,-185.2,-0.00508
31107,-175.62,0.02208
32195,-214.44,0.05258
33254,-169.11,0.01843
34301,-138.31,-0.00374
35326,-133.86,0.0213
36351,-185.75,0.00332
37465,-199.78,-0.04205
38536,-172.63,0.0167
39652,-148.82,0.0094
40724,-154.03,-0.00342
41886,-207.79,0.01698
43011,-202.42,-0.027
44054,-181.96,-0.02409
45155,-178.24,-0.06332
46238,-167.35,0.06455
47262,-99.94,-0.02636
48312,-165.95,-0.00631
49434,-173.04,-0.0063
50791,-109.77,-0.03879
51821,-149.99,-0.00722
52856,-268.48,0.03627
53885,-179.78,0.00711
54918,-115.07,-0.00148
56016,-167.57,0.04616
57157,-112.67,-0.00047
58187,-148.8,0.00594
59268,-165.95,-0.04238
60326,-127.69,0.00514
61398,-177.35,0.05144
62532,-104.49,-0.00957
63618,-145.23,-0.05906
64709,-119.89,0.02066
65735,-134.36,-0.00688
66796,-204.89,0.02767
67915,-134.05,-0.02962
69028,-225.48,-0.02898
70079,-207.94,-0.02389
71140,-147.67,-0.04871
72312,-114.14,-0.03052
73381,-155.71,-0.03378
74470,-125.73,0.00292
75548,-160.71,-0.00594
76586,-143.99,0.01256
77642,-103.11,0.02856
78708,-169.28,-0.00023
79804,-118.33,-0.00517
80923,-149.07,-0.01553
82067,-150.8,0.04433
83163,-127.99,-0.01642
84362,-90.69,0.00337
85452,-126.41,0.0352
86547,-170.06,-0.04721
87684,-131.67,-0.02639
88734,-118.63,0.01296
89836,-156.1,-0.00911
90920,-166.55,-0.00383
92034,-139.76,0.00813
93078,-148.57,-0.00608
94232,-133.09,-0.00801
95308,-127.16,-0.00978
96342,-139.16,-0.06707
97369,-132.65,0.01741
98401,-109.88,-0.04838
99549,-147.89,0.00015
100593,-130.01,-0.0368
101632,-143.46,-0.08721
102713,-140.31,-0.00154
103819,-198.86,0.00223
104880,-134.17,-0.01217
106000,-166.9,-0.02409
107110,-104.02,-0.02379
108176,-139.21,0.00041
109260,-131.86,-0.01982
110343,-194.12,-0.0145
111415,-137.49,0.03573
112440,-93.07,0.03246
113482,-156.68,-0.0027
