3305,-103.92,-0.00211
6161,-124.12,-0.00144
9587,-103.83,-0.00107
12899,-100.72,-0.00113
16220,-100.8,-0.00091
19353,-117.33,-0.00079
22850,-104.44,-0.00124
26050,-86.17,-0.00099
28133,-106.81,-0.00082
31593,-99.67,-0.00085
34910,-96.09,-0.00069
38165,-92.82,-0.00127
41606,-99.41,-0.00207
44806,-80.74,-0.00247
48006,-79.43,-0.00084
51206,-78.5,-0.00107
54406,-73.05,-0.00229
57751,-93.03,-0.00053
61067,-92.11,-0.00124
64267,-78.82,-0.00065
67734,-97.83,-0.0008
70934,-74.13,-0.00072
74198,-87.97,-0.00113
77518,-93.39,-0.00099
80801,-89.0,-0.00093
84075,-89.85,-0.00234
87275,-75.51,-0.00014
90475,-75.45,-0.00154
93735,-82.85,-0.00236
96935,-68.51,-0.00146
100135,-70.14,-0.00116
103513,-83.7,-0.00081
106713,-70.6,-0.00159
109913,-67.29,-0.00125
113113,-67.06,-0.00265
115380,-102.84,-0.00047
118580,-62.95,-0.00191
120816,-100.49,-0.0017
124378,-75.23,-0.0018
127725,-72.52,-0.00108
131117,-87.39,-0.00118
134398,-79.27,-0.00139
137387,-105.7,-0.00182
140587,-63.65,-0.00064
143859,-82.01,-0.00123
147059,-66.08,-0.00141
150259,-61.57,-0.00143
152358,-103.04,-0.00211
155818,-92.45,-0.00025
158024,-90.03,-0.00146
161435,-92.43,-0.00181
164780,-76.17,-0.00083
166902,-100.69,-0.00345
170102,-67.04,-0.00077
173302,-59.61,-0.00185
176578,-80.3,-0.00139
179901,-82.45,-0.00268
183101,-61.58,-0.00205
186349,-80.37,-0.00165
189644,-77.68,-0.00179
191740,-99.8,-0.00184
194669,-110.03,-0.0028
196975,-96.6,-0.00166
200255,-76.73,-0.00231
203026,-111.37,-0.00228
206320,-74.77,-0.00334
209520,-62.56,-0.00152
212720,-70.51,-0.00081
215920,-65.72,-0.00106
219120,-72.72,-0.00012
222320,-66.43,-0.00081
225520,-68.75,-0.00161
228720,-75.23,-0.0009
231920,-80.13,-0.0012
235120,-72.82,-0.00256
238320,-64.94,-0.00027
241600,-77.47,-0.00117
244928,-86.79,-0.00265
248443,-93.95,-0.00118
251643,-70.3,-0.00077
254843,-70.56,-0.00109
258130,-85.12,-0.00284
261587,-91.18,-0.00114
264787,-83.05,-0.00255
267987,-74.99,-0.00185
271187,-68.21,-0.0034
273378,-87.1,-0.00401
276642,-81.7,-0.00205
279842,-76.69,-0.00068
283042,-70.98,-0.00157
286323,-78.1,-0.00171
289523,-62.07,-0.00101
292843,-75.11,-0.00209
296043,-60.94,-0.00253
299432,-73.71,-0.00161
301569,-97.19,-0.0026
304769,-58.4,-0.00112
307016,-101.68,-0.00182
309376,-107.04,-0.0014
311967,-126.03,-0.00231
315167,-59.39,-0.00149
318367,-65.07,-0.00152
321889,-94.38,-0.00063
325225,-74.14,-0.00148
328425,-53.5,-0.00046
331166,-99.67,-0.00119
334033,-100.59,-0.00237
337037,-100.04,-0.00167
340237,-56.96,-0.0019
342923,-106.09,-0.00188
345955,-103.58,-0.00113
349155,-54.25,-0.00141
352355,-53.04,-0.00305
354545,-95.86,-0.00287
356806,-96.26,-0.00097
359998,-110.15,-0.00202
363530,-71.93,-0.00149
366730,-53.96,-0.002
369930,-55.56,-0.00108
373130,-50.85,-0.00092
376330,-51.35,-0.00325
378800,-95.12,-0.00181
381523,-101.56,-0.00238
384994,-100.82,-0.00219
387886,-93.49,-0.002
390407,-93.93,-0.00259
393607,-55.35,-0.00121
396807,-58.36,-0.00086
400007,-49.81,-0.00234
403207,-52.17,-0.00094
405263,-122.16,-0.00115
408463,-41.79,-0.00124
411663,-43.63,-0.00142
414863,-25.4,-0.002
418063,-32.45,-0.00156
421263,-35.74,-0.00258
424463,-21.6,-0.00373
427988,-48.97,-0.0005
430236,-82.42,-0.00235
432366,-102.67,-0.00215
434477,-116.48,-0.0027
437677,-19.19,-0.00143
440341,-60.96,-0.00261
443179,-62.33,-0.00321
446430,-42.59,-0.0014
448646,-114.17,-0.003
451372,-110.14,-0.00135
454572,-10.16,-0.00234
457772,-14.77,-0.00235
460972,-19.37,-0.00307
464172,-11.7,-0.0017
467372,6.99,-0.00285
469745,-45.55,-0.00133
473356,-31.51,-0.00162
476077,-73.9,-0.00249
479608,-31.85,-0.0032
482808,3.47,-0.00134
486008,-8.35,-0.00419
489208,-5.94,-0.00277
492408,-11.92,-0.00239
495608,-7.61,-0.00203
498808,-0.69,-0.00246
501861,-41.41,-0.00135
505343,-36.81,-0.00124
507631,-36.37,-0.00235
509880,-75.59,-0.00364
512292,-39.81,-0.00358
514395,-28.42,-0.00258
517748,-30.87,-0.00225
520443,-105.03,-0.00315
523643,28.59,-0.00208
526454,-23.45,-0.00214
529273,-88.98,-0.00247
531813,-49.18,-0.00258
534268,-29.15,-0.00175
537398,-54.13,-0.00518
540598,20.08,-0.00247
543798,17.35,-0.00334
546998,35.77,-0.00458
550198,30.02,-0.0025
553509,-42.19,-0.00279
556709,23.48,-0.00121
559909,31.95,-0.00319
562908,-51.44,-0.00221
564997,-20.69,-0.00307
568197,35.04,-0.00193
571448,-13.27,-0.00225
574992,-55.58,-0.00235
578192,49.34,-0.00245
581166,2.18,-0.00205
584366,55.2,-0.00192
587725,10.31,-0.00114
590884,4.44,-0.00322
594252,-7.09,-0.00167
597452,51.08,-0.0028
599882,-17.52,-0.00333
603175,-8.85,-0.00297
606443,0.71,-0.00192
609750,11.81,-0.00205
613020,-14.3,-0.00479
616220,43.86,-0.00126
619420,45.54,-0.0022
622752,2.47,-0.0021
625616,7.99,-0.00353
628816,60.4,-0.00168
631583,-26.83,-0.00294
634783,80.13,-0.00203
637983,51.37,-0.00225
641250,-1.18,-0.00234
643753,0.63,-0.0031
647014,-7.55,-0.00417
650406,-26.67,-0.00342
653606,80.86,-0.00282
656806,82.94,-0.00302
659905,-52.13,-0.00163
662823,-67.04,-0.00346
665368,-2.06,-0.00295
668568,59.09,-0.00193
671976,-27.37,-0.00255
674462,-41.32,-0.00204
677662,50.98,-0.00289
680862,73.97,-0.00372
684062,59.76,-0.0043
686305,-56.04,-0.00252
689503,-34.24,-0.00321
