3338,-93.56,-0.00441
6698,-98.43,-0.00147
9898,-90.43,-0.00068
13200,-93.97,-0.00068
16718,-96.31,-0.00129
19918,-73.32,-0.00095
23239,-79.04,-0.00076
26614,-87.11,-0.00175
29814,-60.53,-0.00205
33448,-94.69,-0.0018
36648,-61.6,-0.00191
39906,-73.03,-0.00214
43190,-76.91,-0.0027
46390,-69.76,-0.00031
49590,-57.0,-0.00122
51984,-105.38,-0.00257
54094,-95.49,-0.00348
57423,-87.93,-0.00234
61012,-83.95,-0.00095
64274,-86.63,-0.00252
67474,-104.95,-0.00143
70739,-86.25,-0.00165
72886,-100.31,-0.00159
75517,-109.96,-0.00161
78960,-91.9,-0.00203
82160,-70.43,-0.00136
85454,-80.89,-0.00205
88737,-75.74,-0.00123
92256,-86.54,-0.00108
95112,-110.59,-0.00253
98312,-63.74,-0.00167
101664,-83.69,-0.00136
105011,-91.56,-0.00317
108211,-64.27,-0.0021
111652,-92.74,-0.00193
114922,-76.13,-0.00206
117035,-99.6,-0.00381
120448,-82.83,-0.00273
123641,-114.98,-0.00168
126930,-86.01,-0.00169
130130,-64.0,-0.00187
133449,-82.85,-0.00193
136649,-66.92,-0.00072
139849,-66.97,-0.00275
143049,-60.8,-0.00263
146249,-59.31,-0.00142
149577,-78.49,-0.0033
152777,-69.12,-0.00095
155977,-64.52,-0.0012
159177,-59.94,-0.0022
162274,-119.44,-0.00141
165474,-61.85,-0.00197
168674,-55.35,-0.00082
172184,-79.29,-0.00171
175384,-55.81,-0.00226
178584,-52.13,-0.00156
181784,-63.57,-0.00213
184984,-52.6,-0.00089
188317,-87.99,-0.00222
191517,-54.71,-0.00202
194717,-56.29,-0.00217
197917,-62.49,-0.00213
201117,-58.6,-0.00251
204317,-53.59,-0.00271
207517,-58.0,-0.00212
210717,-51.97,-9e-05
213917,-53.03,-0.00165
217117,-59.34,-0.001
220400,-66.63,-0.00088
223600,-45.91,-0.00205
226937,-85.31,-0.00185
230137,-51.23,-0.00362
233337,-44.18,-0.00142
236612,-71.99,-0.00326
238809,-86.16,-0.00433
242084,-72.93,-0.00162
245284,-50.08,-0.00169
248484,-48.75,-0.00308
251684,-51.94,-0.00232
255102,-83.36,-0.00305
258302,-48.15,-0.00241
261502,-47.64,-0.00243
264753,-67.59,-0.00216
267953,-49.94,-0.00234
271153,-40.66,-0.00165
274353,-49.31,-0.00138
276589,-97.99,-0.00287
279789,-40.05,-0.00165
282989,-43.6,-0.00223
