batch_reward,critic_loss,episode,episode_reward,eps,fps,step
0.1365140203959667,0.025683083249112733,9.0,1.0,0.9906254658385084,53.52902510902068,1730
0.21243675007432136,0.010986954944629996,10.0,2.0,0.9576099999999989,63.168651430900745,1942
0.21448033171180836,0.010376741067188267,11.0,3.0,0.9166600000000003,65.20338392103963,2185
0.2083994463723611,0.008969039001307863,12.0,1.0,0.8779600000000021,61.47523891627488,2372
0.196718739240732,0.007178991757543154,13.0,0.0,0.8483499999999999,60.94340355128495,2514
0.1734984566271305,0.006677246567172309,14.0,0.0,0.8220700000000001,60.317719325207634,2664
0.16759228961065759,0.006294525033512781,15.0,2.0,0.7892200000000016,62.91838485251173,2879
0.14958161815173096,0.005833528135661726,16.0,0.0,0.7577200000000001,59.17039544076445,3014
0.13948292909329063,0.0054282817377972956,17.0,0.0,0.7335099999999999,64.652426884265,3148
0.13688206659226687,0.0052359548707002984,18.0,1.0,0.7039900000000004,62.535321953991485,3342
0.1315925433843707,0.005299462956221153,19.0,2.0,0.6649299999999998,63.77890366095774,3582
0.11421020122555395,0.004803831275785342,20.0,2.0,0.6217300000000007,63.49165950259137,3822
0.10712642276201385,0.004946183076666924,21.0,3.0,0.57196,65.87021769802452,4135
0.0987203209161085,0.004802695379492506,22.0,1.0,0.5278599999999998,62.13335937874659,4312
0.0957121777136137,0.004488187703755822,23.0,1.0,0.49374999999999986,62.330253982444376,4514
0.09042677645581765,0.004496318051478938,24.0,0.0,0.45919000000000026,60.53792585072204,4696
0.0911963225425409,0.004398161710454195,25.0,2.0,0.4236400000000003,62.78574310987584,4909
0.09124540936530093,0.00432518794258407,26.0,2.0,0.38098000000000004,64.62981294953835,5170
0.09784928593292551,0.004399643728067314,27.0,4.0,0.32886999999999983,64.34713669453892,5488
0.09346290067561082,0.004304967363670802,28.0,3.0,0.27613000000000004,64.22302994734399,5756
0.09905549241946293,0.0045297268419884715,29.0,2.0,0.22861000000000004,64.20577518067678,6016
0.0906547048514348,0.0041309236131330555,30.0,3.0,0.17082999999999995,65.63624239277082,6398
0.08671877083780113,0.003878243564327551,31.0,3.0,0.11072831395348896,64.8758901748794,6742
0.08327239646050456,0.0037807083831165773,32.0,4.0,0.10000000000000057,64.62039261234536,7059
0.0861109656500904,0.0037475952246014085,33.0,1.0,0.10000000000000042,64.0932069780963,7331
0.08001372693406959,0.0037213606159052543,34.0,1.0,0.10000000000000055,56.62872412685964,7641
0.08550318546336273,0.003646363495399469,35.0,3.0,0.10000000000000049,63.883741341333184,7931
0.08931916434362176,0.0036845473628740627,36.0,3.0,0.10000000000000062,64.88414426880173,8267
0.08186121551129459,0.0036414174683159217,37.0,4.0,0.10000000000000066,64.50132465390601,8619
0.08656644595177818,0.003713159468819462,38.0,2.0,0.10000000000000014,62.06120229140257,8830
0.07675586923992266,0.00353742708980754,39.0,5.0,0.10000000000000078,65.13144246544621,9251
0.0816300529714701,0.003605325448546568,40.0,2.0,0.10000000000000077,65.44056335724805,9662
0.08545562424744989,0.003760327404117711,41.0,5.0,0.10000000000000073,59.48973300445258,10050
0.07981941659139875,0.0037780842119791978,42.0,6.0,0.10000000000000091,64.78465905839201,10569
0.08521403312658517,0.003782268993175364,43.0,3.0,0.10000000000000053,63.87470752814623,10872
0.08607024046230233,0.0039315856343751805,44.0,4.0,0.1000000000000008,64.61158784157479,11304
0.0825026332031332,0.0037627948100767074,45.0,4.0,0.10000000000000067,64.4802844970469,11662
0.08980194427635815,0.00384943349045708,46.0,3.0,0.10000000000000045,63.130474169741795,11940
0.0813297157544442,0.003634851184603813,47.0,4.0,0.10000000000000078,65.13416216559453,12367
0.08503712363046956,0.003447746871661737,48.0,2.0,0.10000000000000073,65.32318670205997,12759
0.08190654156983179,0.0033988005401317397,49.0,3.0,0.10000000000000078,65.22820202920835,13185
0.07717147500923131,0.003224860594229338,50.0,4.0,0.1000000000000008,64.87582897689308,13618
0.09112416202717022,0.0034289403419021213,51.0,3.0,0.10000000000000037,67.57504239362726,13875
0.09077467956874323,0.003424726026423741,52.0,4.0,0.10000000000000053,63.43731898323842,14179
0.08721711173208442,0.003060768098854489,53.0,3.0,0.10000000000000057,64.59385082432439,14497
0.09026873722057609,0.0031253885493604736,54.0,4.0,0.10000000000000077,65.72154222256485,14909
0.0859266955937658,0.0029013712191954255,55.0,2.0,0.10000000000000041,62.129027206724125,15175
0.0862765042845325,0.0029320750254197185,56.0,6.0,0.10000000000000075,64.99277853107297,15581
0.08770101143065656,0.003048692478355721,57.0,2.0,0.10000000000000009,61.20682445191409,15783
0.08491367336081446,0.003052904328138058,58.0,5.0,0.10000000000000091,65.47869455994379,16313
0.07976930209994317,0.002892774629406631,59.0,2.0,0.10000000000000034,65.97685736088543,16563
0.09094374859204857,0.0029549644721711997,60.0,5.0,0.1000000000000007,63.69806936947945,16935
0.0841079217737536,0.0028903509618786963,61.0,3.0,0.10000000000000077,65.32044550976511,17346
0.08320956213925129,0.002873580031618885,62.0,4.0,0.10000000000000044,62.94925472385357,17619
0.08352842983100321,0.0028736493075508384,63.0,2.0,0.10000000000000071,63.27890266365478,18004
0.08418206326201443,0.002886601715608565,64.0,3.0,0.10000000000000038,63.045786873013995,18262
0.08533006878494005,0.0028870576690708293,65.0,3.0,0.10000000000000032,62.38579851346523,18508
0.0885482628668289,0.0029922754723897245,66.0,4.0,0.10000000000000078,65.32716836158994,18929
0.08444754796815507,0.0028557972424882064,67.0,9.0,0.10000000000000075,65.06636493503584,19334
0.08471082411567445,0.002982882019601512,68.0,3.0,0.10000000000000041,63.3845290845769,19602
0.08767645696783291,0.0029883467385175195,69.0,3.0,0.10000000000000057,63.687200255516274,19919
0.08746756435939679,0.0026837988772678437,70.0,4.0,0.10000000000000062,58.10344794305867,20252
