batch_reward,critic_loss,episode,episode_reward,eps,fps,step
0.17177107728556873,0.01634651195910788,9.0,3.0,0.9854122077922081,22.387790010247855,1794
0.228894227149211,0.014880051678222305,10.0,2.0,0.9460900000000008,39.74247657623255,2006
0.24903918077816833,0.010641738112555622,11.0,3.0,0.9037000000000006,40.44717991503493,2265
0.24548030230291387,0.010575966643079877,12.0,1.0,0.8635599999999999,40.389423044986195,2452
0.2259624558207872,0.009752633613436581,13.0,0.0,0.8338599999999999,37.605012534785324,2595
0.23537566007878544,0.00991292966317862,14.0,2.0,0.8019999999999993,37.01256468377465,2806
0.24013370974684384,0.010474516798172202,15.0,3.0,0.7588900000000001,39.5156524486643,3074
0.24048045585648373,0.010406612120837403,16.0,2.0,0.7160499999999997,38.25130705029784,3282
0.23462296224945833,0.010015111609000312,17.0,2.0,0.6755499999999997,39.14839464137361,3524
0.23658269155823008,0.010432044076930049,18.0,0.0,0.6409900000000002,33.51822665016543,3666
0.21912214347915682,0.009907102193346255,19.0,2.0,0.6083199999999995,38.758405619698216,3887
0.21123812343022838,0.00955009832905941,20.0,4.0,0.5594499999999998,40.18571494159341,4209
0.19208355954722733,0.00875194553378309,21.0,0.0,0.5177799999999999,38.99180554576653,4350
0.19225217813477855,0.008865287398849321,22.0,3.0,0.48357999999999995,38.30033811047693,4589
0.18417221852952112,0.008369444961231338,23.0,0.0,0.4497400000000001,37.7750610816183,4726
0.17849039235731698,0.008157415699625756,24.0,2.0,0.4178799999999997,37.48786777519602,4943
0.17570626761677655,0.008450104458183299,25.0,3.0,0.37125999999999987,39.91291783377067,5244
0.1618566345001729,0.008074254703374122,26.0,3.0,0.32032000000000016,38.15372963340734,5509
0.16095096857282165,0.008211740740174379,27.0,1.0,0.27910000000000007,38.65188044465239,5702
0.15690240358382884,0.008067429357562477,28.0,1.0,0.24255999999999997,38.47800695612055,5915
0.14680837597061172,0.007823610176833777,29.0,1.0,0.20232999999999998,38.887903281852715,6149
0.1427099344158626,0.008159309215641217,30.0,1.0,0.16470999999999997,37.818587959640475,6333
0.12966361283152192,0.007433652106017151,31.0,2.0,0.12385200000000005,38.677762974048996,6603
0.13038730302137705,0.007339808533424164,32.0,1.0,0.1000000000000003,39.267900433306565,6844
0.12666417728807475,0.006547294611032175,33.0,3.0,0.10000000000000038,37.6264181802501,7103
0.12851416042266303,0.007168558411649428,34.0,2.0,0.10000000000000042,39.61366475988078,7375
0.11941941885512002,0.006495724762142297,35.0,2.0,0.10000000000000053,40.31123839995153,7677
0.1217321280819419,0.007243434931195089,36.0,3.0,0.10000000000000057,39.81598805353199,7998
0.11309073383243985,0.0065114970294054735,37.0,2.0,0.10000000000000052,37.39339668132112,8297
0.11278828698946496,0.006117803856351684,38.0,5.0,0.10000000000000085,39.82297897560941,8774
0.12006135359215919,0.006212619845183742,39.0,6.0,0.10000000000000073,37.3329301310164,9165
0.118615268688366,0.006239859289283381,40.0,3.0,0.10000000000000056,39.81137160381217,9481
0.11610121607363964,0.0062211531876754135,41.0,2.0,0.10000000000000059,37.066835613296796,9803
0.11313465332661556,0.006058036913696534,42.0,3.0,0.10000000000000063,37.33652423921676,10144
0.11890906723373382,0.006236965036200707,43.0,5.0,0.10000000000000073,39.03433883804371,10535
0.1083846693536686,0.006233951377350818,44.0,3.0,0.10000000000000071,38.99447198040405,10917
0.11368876809687548,0.006565211166740649,45.0,6.0,0.10000000000000088,38.468659292130766,11420
0.11364425400959201,0.006199868007119998,46.0,5.0,0.10000000000000077,37.30700530136072,11832
0.1145351060963783,0.0063808915458133135,47.0,2.0,0.10000000000000049,38.437989382351184,12123
