batch_reward,critic_loss,episode,episode_reward,eps,fps,step
-0.30290697790958265,0.024130353232684695,2.0,-21.0,0.9935613868613099,114.34652159301321,1843
-0.32279203298880316,0.01946406444958659,3.0,-21.0,0.8768800000000003,68.657651227396,2726
-0.3408845943893291,0.01190637574527743,4.0,-21.0,0.7233400000000036,68.2260293350137,3549
-0.3126817573510442,0.00921890292922789,5.0,-19.0,0.5603499999999959,66.77205063797946,4537
-0.29175181721331755,0.006421757791180573,6.0,-20.0,0.39357999999999865,65.7204874753544,5402
-0.2718135920752372,0.005891615969057267,7.0,-20.0,0.23382999999999998,62.3364347784703,6312
-0.2542279021002543,0.004871039577306081,8.0,-21.0,0.10960369230769124,66.02408623170278,7092
-0.24707589471075134,0.00496235719232819,9.0,-19.0,0.09999999999999874,66.49130649733272,8059
-0.22696100622974535,0.005012516565680791,10.0,-19.0,0.0999999999999989,65.74604999748998,8992
-0.23552606699555462,0.00480046692132156,11.0,-21.0,0.09999999999999981,62.78019909123888,9771
-0.23311887118341354,0.0047339040540196565,12.0,-18.0,0.09999999999999866,63.86146604994043,10756
-0.22660873443938984,0.004862751538465277,13.0,-21.0,0.0999999999999998,63.9847379653146,11536
-0.23628436570722214,0.004764804725102138,14.0,-20.0,0.09999999999999915,66.29832906381506,12422
-0.2335520648138163,0.004671968714719409,15.0,-20.0,0.09999999999999913,64.4164699392012,13309
-0.22984068153745585,0.004528754578063569,16.0,-21.0,0.09999999999999878,65.46407126610005,14265
-0.23642366171877138,0.004479115167601895,17.0,-20.0,0.09999999999999903,66.47025124438416,15172
-0.2184255842513242,0.0044944004884897495,18.0,-18.0,0.09999999999999831,65.47682814939749,16241
-0.2165814044018883,0.004387428354360719,19.0,-20.0,0.09999999999999858,65.23286797405527,17246
-0.2042968963426421,0.004452994706148389,20.0,-18.0,0.09999999999999815,66.57232447023736,18362
-0.19705055263842308,0.004485916055638839,21.0,-15.0,0.09999999999999731,66.12115986419681,19795
-0.19875755464401393,0.00441004799354308,22.0,-18.0,0.09999999999999808,62.02451125847869,20934
-0.19564075340872678,0.004382468757794384,23.0,-19.0,0.09999999999999772,65.92310104494774,22193
-0.18483378036382972,0.00439481033880957,24.0,-14.0,0.09999999999999723,64.98820560709336,23665
-0.18649625770972464,0.004426696742001664,25.0,-19.0,0.09999999999999801,66.4088859465992,24825
-0.17826291714445688,0.00453155890092603,26.0,-15.0,0.099999999999997,66.76664222793083,26425
-0.1755289397488217,0.004557696923391644,27.0,-16.0,0.09999999999999741,66.21351953007878,27810
-0.1740005611585603,0.004534208985734197,28.0,-19.0,0.09999999999999724,61.37327629228715,29276
-0.17715208749435973,0.00449627578060484,29.0,-20.0,0.09999999999999812,63.18737288785642,30400
-0.17245869247893936,0.00447113317392406,30.0,-14.0,0.09999999999999715,62.44095481227137,31919
-0.1649782568333936,0.004457268034051228,31.0,-17.0,0.09999999999999747,66.26393480528678,33281
-0.16835249005774622,0.004497944419618744,32.0,-14.0,0.09999999999999691,64.4709429716635,34934
-0.16053759033243822,0.00451042028146621,33.0,-13.0,0.09999999999999673,66.1384321198748,36712
-0.1642125206704218,0.004447375950343036,34.0,-19.0,0.09999999999999759,65.3333081218887,38021
-0.15979449586829086,0.004426907333387138,35.0,-13.0,0.09999999999999702,66.72473979300055,39610
-0.1551028716977749,0.004426479988974422,36.0,-12.0,0.09999999999999691,63.28041714904468,41262
-0.14940740252991347,0.004486059581629363,37.0,-9.0,0.09999999999999648,66.32589588164262,43241
-0.14752148072528048,0.004410250874626938,38.0,-19.0,0.09999999999999681,66.4951758875192,44962
-0.14715418129474014,0.004362034792935846,39.0,-21.0,0.0999999999999975,65.08452963879854,46310
-0.1502013874698717,0.004273364100909721,40.0,-20.0,0.09999999999999762,64.91875296497312,47610
-0.14782978340073785,0.00425621644162288,41.0,-17.0,0.09999999999999726,64.78205056658622,49068
-0.13948247947700268,0.004181138037308095,42.0,-9.0,0.09999999999999654,6.304340722904494,51002
-0.14179621867527975,0.004064484033966127,43.0,-20.0,0.09999999999999717,64.38518316902,52504
-0.14314778386297064,0.003966483746666855,44.0,-16.0,0.09999999999999698,65.91542309536415,54114
-0.13755293200935514,0.004012039031263955,45.0,-16.0,0.09999999999999667,63.952956445664356,55931
-0.1377579715283167,0.00398712462660486,46.0,-10.0,0.09999999999999662,62.58999754867914,57791
-0.1331447704357813,0.003858312274237097,47.0,-16.0,0.09999999999999697,65.96810898446601,59406
-0.12978588893691975,0.003832092192074218,48.0,-10.0,0.09999999999999652,64.9966707622195,61353
-0.12888404223786096,0.0036569458581897927,49.0,-19.0,0.09999999999999727,66.31091114902384,62807
-0.13305214365690476,0.003541742927418034,50.0,-19.0,0.09999999999999692,66.10817094440833,64451
-0.1274258063297751,0.003547014811142243,51.0,-11.0,0.09999999999999663,66.03733871155521,66299
-0.1304042217160757,0.0035246964300673974,52.0,-14.0,0.09999999999999674,64.06857275176559,68064
-0.12265621672489811,0.0034368520050098387,53.0,-13.0,0.0999999999999965,64.20721592810744,70035
-0.12394786936293045,0.0034519132614756623,54.0,-18.0,0.09999999999999717,66.22950571168346,71535
-0.12293822830090824,0.0034015882567861974,55.0,-14.0,0.09999999999999692,65.40090105510014,73183
-0.12284241044179448,0.003405155242562416,56.0,-10.0,0.09999999999999644,65.2347574749688,75201
-0.11960916061722275,0.0032966418221496087,57.0,-13.0,0.09999999999999686,65.61723427168121,76894
-0.1166100384965098,0.003236723570538872,58.0,-13.0,0.09999999999999662,64.55629944664818,78753
-0.11780376848469164,0.0031404429527816633,59.0,-11.0,0.09999999999999633,63.435056267929866,80880
-0.1147730493137979,0.0031390580288306984,60.0,-8.0,0.09999999999999636,66.19783940133956,82986
-0.11609136075323644,0.0031631447872488365,61.0,-10.0,0.09999999999999663,66.21632871513248,84841
-0.11384869396129703,0.0031188798008453173,62.0,-13.0,0.0999999999999968,64.9133369848775,86567
-0.11360881808582399,0.0031168396703617498,63.0,-8.0,0.09999999999999637,63.828207058136314,88652
-0.1105966049672316,0.0030836331037183604,64.0,-13.0,0.09999999999999684,63.37057352548633,90347
